lat,lon,crs,TX35bc_anom
-16.5,-57.5,b'',120.39583333333333
-16.5,-56.5,b'',127.99374999999999
-16.5,-55.5,b'',136.50000000000003
-16.5,-54.5,b'',141.52291666666667
-16.5,-53.5,b'',122.67708333333336
-16.5,-52.5,b'',136.14166666666665
-16.5,-51.5,b'',131.11041666666668
-16.5,-50.5,b'',124.65208333333334
-16.5,-49.5,b'',93.73958333333333
-16.5,-48.5,b'',59.85208333333333
-16.5,-47.5,b'',48.64791666666665
-16.5,-46.5,b'',72.65833333333332
-16.5,-45.5,b'',87.44166666666666
-16.5,-44.5,b'',77.04375
-16.5,-43.5,b'',56.456250000000004
-16.5,-42.5,b'',64.71041666666666
-16.5,-41.5,b'',54.63541666666668
-16.5,-40.5,b'',35.12499999999999
-16.5,-39.5,b'',29.76041666666666
-16.5,-38.5,b'',0.3333333333333333
-16.5,-37.5,b'',0.0
-16.5,-36.5,b'',0.0
-16.5,-35.5,b'',0.0
-16.5,-34.5,b'',0.0
-16.5,-33.5,b'',0.0
-16.5,-32.5,b'',0.0
-16.5,-31.5,b'',0.0
-16.5,-30.5,b'',0.0
-16.5,-29.5,b'',0.0
-16.5,-28.5,b'',0.0
-16.5,-27.5,b'',0.0
-16.5,-26.5,b'',0.0
-16.5,-25.5,b'',0.0
-16.5,-24.5,b'',0.0
-16.5,-23.5,b'',0.0
-16.5,-22.5,b'',0.0
-16.5,-21.5,b'',0.0
-16.5,-20.5,b'',0.0
-16.5,-19.5,b'',0.0
-16.5,-18.5,b'',0.0
-16.5,-17.5,b'',0.0
-16.5,-16.5,b'',0.0
-16.5,-15.5,b'',0.0
-16.5,-14.5,b'',0.0
-16.5,-13.5,b'',0.0
-16.5,-12.5,b'',0.0
-16.5,-11.5,b'',0.0
-16.5,-10.5,b'',0.0
-16.5,-9.5,b'',0.0
-16.5,-8.5,b'',0.0
-16.5,-7.5,b'',0.0
-16.5,-6.5,b'',0.0
-16.5,-5.5,b'',0.0
-16.5,-4.5,b'',0.0
-16.5,-3.5,b'',0.0
-16.5,-2.5,b'',0.0
-16.5,-1.5,b'',0.0
-16.5,-0.5,b'',0.0
-16.5,0.5,b'',0.0
-16.5,1.5,b'',0.0
-16.5,2.5,b'',0.0
-16.5,3.5,b'',0.0
-16.5,4.5,b'',0.0
-16.5,5.5,b'',0.0
-16.5,6.5,b'',0.0
-16.5,7.5,b'',0.0
-16.5,8.5,b'',0.0
-16.5,9.5,b'',0.0
-16.5,10.5,b'',0.0
-16.5,11.5,b'',0.0
-16.5,12.5,b'',0.09583333333333333
-16.5,13.5,b'',0.22916666666666663
-16.5,14.5,b'',13.03125
-16.5,15.5,b'',82.78333333333335
-16.5,16.5,b'',85.56666666666668
-16.5,17.5,b'',90.89583333333333
-16.5,18.5,b'',93.14999999999998
-16.5,19.5,b'',87.94791666666664
-16.5,20.5,b'',88.74583333333334
-16.5,21.5,b'',91.55000000000001
-16.5,22.5,b'',90.43333333333335
-16.5,23.5,b'',87.6416666666667
-16.5,24.5,b'',79.575
-16.5,25.5,b'',70.90416666666667
-16.5,26.5,b'',55.79166666666665
-16.5,27.5,b'',56.75416666666666
-16.5,28.5,b'',68.4833333333333
-16.5,29.5,b'',51.677083333333336
-16.5,30.5,b'',53.106249999999996
-16.5,31.5,b'',58.0
-16.5,32.5,b'',68.22291666666666
-16.5,33.5,b'',75.15416666666667
-16.5,34.5,b'',73.425
-16.5,35.5,b'',60.650000000000006
-16.5,36.5,b'',58.31041666666667
-16.5,37.5,b'',65.33749999999999
-16.5,38.5,b'',63.52083333333335
-16.5,39.5,b'',60.34583333333336
-16.5,40.5,b'',0.29791666666666666
-16.5,41.5,b'',0.004166666666666667
-16.5,42.5,b'',0.004166666666666667
-16.5,43.5,b'',0.004166666666666667
-16.5,44.5,b'',31.15625
-16.5,45.5,b'',29.9875
-16.5,46.5,b'',49.822916666666664
-16.5,47.5,b'',8.429166666666665
-16.5,48.5,b'',0.09166666666666666
-16.5,49.5,b'',2.9562499999999994
-16.5,50.5,b'',0.0
-16.5,51.5,b'',0.0
-16.5,52.5,b'',0.0
-16.5,53.5,b'',0.0
-16.5,54.5,b'',0.0
-16.5,55.5,b'',0.0
-16.5,56.5,b'',0.0
-16.5,57.5,b'',0.0
-16.5,58.5,b'',0.0
-16.5,59.5,b'',0.0
-16.5,60.5,b'',0.0
-16.5,61.5,b'',0.0
-16.5,62.5,b'',0.0
-16.5,63.5,b'',0.0
-16.5,64.5,b'',0.0
-16.5,65.5,b'',0.0
-16.5,66.5,b'',0.0
-16.5,67.5,b'',0.0
-16.5,68.5,b'',0.0
-16.5,69.5,b'',0.0
-16.5,70.5,b'',0.0
-16.5,71.5,b'',0.0
-16.5,72.5,b'',0.0
-16.5,73.5,b'',0.0
-16.5,74.5,b'',0.0
-16.5,75.5,b'',0.0
-16.5,76.5,b'',0.0
-16.5,77.5,b'',0.0
-16.5,78.5,b'',0.0
-16.5,79.5,b'',0.0
-16.5,80.5,b'',0.0
-16.5,81.5,b'',0.0
-16.5,82.5,b'',0.0
-16.5,83.5,b'',0.0
-16.5,84.5,b'',0.0
-16.5,85.5,b'',0.0
-16.5,86.5,b'',0.0
-16.5,87.5,b'',0.0
-16.5,88.5,b'',0.0
-16.5,89.5,b'',0.0
-16.5,90.5,b'',0.0
-16.5,91.5,b'',0.0
-16.5,92.5,b'',0.0
-16.5,93.5,b'',0.0
-16.5,94.5,b'',0.0
-16.5,95.5,b'',0.0
-16.5,96.5,b'',0.0
-16.5,97.5,b'',0.0
-16.5,98.5,b'',0.0
-16.5,99.5,b'',0.0
-16.5,100.5,b'',0.0
-16.5,101.5,b'',0.0
-16.5,102.5,b'',0.0
-16.5,103.5,b'',0.0
-16.5,104.5,b'',0.0
-16.5,105.5,b'',0.0
-16.5,106.5,b'',0.0
-16.5,107.5,b'',0.0
-16.5,108.5,b'',0.0
-16.5,109.5,b'',0.0
-16.5,110.5,b'',0.0
-16.5,111.5,b'',0.0
-16.5,112.5,b'',0.0020833333333333333
-16.5,113.5,b'',0.0
-16.5,114.5,b'',0.0
-16.5,115.5,b'',0.0
-16.5,116.5,b'',0.0
-16.5,117.5,b'',0.0
-16.5,118.5,b'',0.0
-16.5,119.5,b'',0.0
-16.5,120.5,b'',0.004166666666666667
-16.5,121.5,b'',0.006250000000000001
-16.5,122.5,b'',17.631249999999998
-16.5,123.5,b'',79.22708333333334
-16.5,124.5,b'',82.02708333333332
-16.5,125.5,b'',67.68541666666667
-16.5,126.5,b'',64.63749999999999
-16.5,127.5,b'',62.27291666666667
-16.5,128.5,b'',59.556249999999984
-16.5,129.5,b'',59.893750000000004
-16.5,130.5,b'',59.877083333333324
-16.5,131.5,b'',58.743749999999984
-16.5,132.5,b'',58.62500000000001
-16.5,133.5,b'',58.46458333333333
-16.5,134.5,b'',60.54166666666666
-16.5,135.5,b'',64.17291666666667
-16.5,136.5,b'',66.9375
-16.5,137.5,b'',70.43541666666667
-16.5,138.5,b'',51.162499999999994
-16.5,139.5,b'',8.397916666666667
-16.5,140.5,b'',0.24999999999999997
-16.5,141.5,b'',78.84374999999999
-16.5,142.5,b'',82.32916666666667
-16.5,143.5,b'',80.5125
-16.5,144.5,b'',50.29583333333333
-16.5,145.5,b'',3.7604166666666674
-16.5,146.5,b'',0.008333333333333333
-16.5,147.5,b'',0.0
-16.5,148.5,b'',0.0
-16.5,149.5,b'',0.0
-16.5,150.5,b'',0.0
-16.5,151.5,b'',0.0
-16.5,152.5,b'',0.0
-16.5,153.5,b'',0.0
-16.5,154.5,b'',0.0
-16.5,155.5,b'',0.0
-16.5,156.5,b'',0.0
-16.5,157.5,b'',0.0
-16.5,158.5,b'',0.0
-16.5,159.5,b'',0.0
-16.5,160.5,b'',0.0
-16.5,161.5,b'',0.0
-16.5,162.5,b'',0.0
-16.5,163.5,b'',0.0
-16.5,164.5,b'',0.0
-16.5,165.5,b'',0.0
-16.5,166.5,b'',0.0
-16.5,167.5,b'',0.0
-16.5,168.5,b'',0.0
-16.5,169.5,b'',0.0
-16.5,170.5,b'',0.0
-16.5,171.5,b'',0.0
-16.5,172.5,b'',0.0
-16.5,173.5,b'',0.0
-16.5,174.5,b'',0.0
-16.5,175.5,b'',0.0
-16.5,176.5,b'',0.0
-16.5,177.5,b'',0.0
-16.5,178.5,b'',0.0
-16.5,179.5,b'',2.4979166666666672
-15.5,-179.5,b'',0.0
-15.5,-178.5,b'',0.0
-15.5,-177.5,b'',0.0
-15.5,-176.5,b'',0.0
-15.5,-175.5,b'',0.0
-15.5,-174.5,b'',0.0
-15.5,-173.5,b'',0.0
-15.5,-172.5,b'',0.0
-15.5,-171.5,b'',0.0
-15.5,-170.5,b'',0.0
-15.5,-169.5,b'',0.0
-15.5,-168.5,b'',0.0
-15.5,-167.5,b'',0.0
-15.5,-166.5,b'',0.0
-15.5,-165.5,b'',0.0
-15.5,-164.5,b'',0.0
-15.5,-163.5,b'',0.0
-15.5,-162.5,b'',0.0
-15.5,-161.5,b'',0.0
-15.5,-160.5,b'',0.0
-15.5,-159.5,b'',0.0
-15.5,-158.5,b'',0.0
-15.5,-157.5,b'',0.0
-15.5,-156.5,b'',0.0
-15.5,-155.5,b'',0.0
-15.5,-154.5,b'',0.0
-15.5,-153.5,b'',0.0
-15.5,-152.5,b'',0.0
-15.5,-151.5,b'',0.0
-15.5,-150.5,b'',0.0
-15.5,-149.5,b'',0.0
-15.5,-148.5,b'',0.0
-15.5,-147.5,b'',0.0
-15.5,-146.5,b'',0.0
-15.5,-145.5,b'',0.0
-15.5,-144.5,b'',0.0
-15.5,-143.5,b'',0.0
-15.5,-142.5,b'',0.0
-15.5,-141.5,b'',0.0
-15.5,-140.5,b'',0.0
-15.5,-139.5,b'',0.0
-15.5,-138.5,b'',0.0
-15.5,-137.5,b'',0.0
-15.5,-136.5,b'',0.0
-15.5,-135.5,b'',0.0
-15.5,-134.5,b'',0.0
-15.5,-133.5,b'',0.0020833333333333333
-15.5,-132.5,b'',0.0020833333333333333
-15.5,-131.5,b'',0.0
-15.5,-130.5,b'',0.0
-15.5,-129.5,b'',0.0
-15.5,-128.5,b'',0.0
-15.5,-127.5,b'',0.0
-15.5,-126.5,b'',0.0
-15.5,-125.5,b'',0.0
-15.5,-124.5,b'',0.0
-15.5,-123.5,b'',0.0
-15.5,-122.5,b'',0.0
-15.5,-121.5,b'',0.0
-15.5,-120.5,b'',0.0
-15.5,-119.5,b'',0.0
-15.5,-118.5,b'',0.0
-15.5,-117.5,b'',0.0
-15.5,-116.5,b'',0.0
-15.5,-115.5,b'',0.0
-15.5,-114.5,b'',0.0
-15.5,-113.5,b'',0.0
-15.5,-112.5,b'',0.0
-15.5,-111.5,b'',0.0
-15.5,-110.5,b'',0.0
-15.5,-109.5,b'',0.0
-15.5,-108.5,b'',0.0
-15.5,-107.5,b'',0.0
-15.5,-106.5,b'',0.0
-15.5,-105.5,b'',0.0
-15.5,-104.5,b'',0.0
-15.5,-103.5,b'',0.0
-15.5,-102.5,b'',0.0
-15.5,-101.5,b'',0.0
-15.5,-100.5,b'',0.0
-15.5,-99.5,b'',0.0
-15.5,-98.5,b'',0.0
-15.5,-97.5,b'',0.0
-15.5,-96.5,b'',0.0
-15.5,-95.5,b'',0.0
-15.5,-94.5,b'',0.0
-15.5,-93.5,b'',0.0
-15.5,-92.5,b'',0.0
-15.5,-91.5,b'',0.0
-15.5,-90.5,b'',0.0
-15.5,-89.5,b'',0.0
-15.5,-88.5,b'',0.0
-15.5,-87.5,b'',0.0
-15.5,-86.5,b'',0.0
-15.5,-85.5,b'',0.0
-15.5,-84.5,b'',0.0
-15.5,-83.5,b'',0.0
-15.5,-82.5,b'',0.0
-15.5,-81.5,b'',0.0
-15.5,-80.5,b'',0.0
-15.5,-79.5,b'',0.0
-15.5,-78.5,b'',0.0
-15.5,-77.5,b'',0.0
-15.5,-76.5,b'',0.0
-15.5,-75.5,b'',0.0
-15.5,-74.5,b'',0.0
-15.5,-73.5,b'',0.0
-15.5,-72.5,b'',0.0
-15.5,-71.5,b'',0.0
-15.5,-70.5,b'',0.0
-15.5,-69.5,b'',0.0
-15.5,-68.5,b'',0.01875
-15.5,-67.5,b'',27.181250000000006
-15.5,-66.5,b'',87.48958333333333
-15.5,-65.5,b'',112.07499999999999
-15.5,-64.5,b'',117.05000000000001
-15.5,-63.5,b'',119.22708333333334
-15.5,-62.5,b'',120.73958333333331
-15.5,-61.5,b'',124.6416666666667
-15.5,-60.5,b'',131.53333333333333
-15.5,-59.5,b'',133.75833333333335
-15.5,-58.5,b'',134.75833333333335
-15.5,-57.5,b'',133.33333333333334
-15.5,-56.5,b'',136.73749999999998
-15.5,-55.5,b'',144.47083333333333
-15.5,-54.5,b'',137.60833333333335
-15.5,-53.5,b'',136.81041666666667
-15.5,-52.5,b'',147.76041666666669
-15.5,-51.5,b'',148.6625
-15.5,-50.5,b'',143.58124999999998
-15.5,-49.5,b'',110.67916666666666
-15.5,-48.5,b'',55.837499999999984
-15.5,-47.5,b'',42.981249999999996
-15.5,-46.5,b'',60.441666666666684
-15.5,-45.5,b'',70.775
-15.5,-44.5,b'',91.80624999999999
-15.5,-43.5,b'',88.27916666666665
-15.5,-42.5,b'',56.17291666666666
-15.5,-41.5,b'',24.864583333333332
-15.5,-40.5,b'',20.40416666666667
-15.5,-39.5,b'',16.208333333333332
-15.5,-38.5,b'',0.9416666666666665
-15.5,-37.5,b'',0.0
-15.5,-36.5,b'',0.0
-15.5,-35.5,b'',0.0
-15.5,-34.5,b'',0.0
-15.5,-33.5,b'',0.0
-15.5,-32.5,b'',0.0
-15.5,-31.5,b'',0.0
-15.5,-30.5,b'',0.0
-15.5,-29.5,b'',0.0
-15.5,-28.5,b'',0.0
-15.5,-27.5,b'',0.0
-15.5,-26.5,b'',0.0
-15.5,-25.5,b'',0.0
-15.5,-24.5,b'',0.0
-15.5,-23.5,b'',0.0
-15.5,-22.5,b'',0.0
-15.5,-21.5,b'',0.0
-15.5,-20.5,b'',0.0
-15.5,-19.5,b'',0.0
-15.5,-18.5,b'',0.0
-15.5,-17.5,b'',0.0
-15.5,-16.5,b'',0.0
-15.5,-15.5,b'',0.0
-15.5,-14.5,b'',0.0
-15.5,-13.5,b'',0.0
-15.5,-12.5,b'',0.0
-15.5,-11.5,b'',0.0
-15.5,-10.5,b'',0.0
-15.5,-9.5,b'',0.0
-15.5,-8.5,b'',0.0
-15.5,-7.5,b'',0.0
-15.5,-6.5,b'',0.0
-15.5,-5.5,b'',0.0
-15.5,-4.5,b'',0.0
-15.5,-3.5,b'',0.0
-15.5,-2.5,b'',0.0
-15.5,-1.5,b'',0.0
-15.5,-0.5,b'',0.0
-15.5,0.5,b'',0.0
-15.5,1.5,b'',0.0
-15.5,2.5,b'',0.0
-15.5,3.5,b'',0.0
-15.5,4.5,b'',0.0
-15.5,5.5,b'',0.0
-15.5,6.5,b'',0.0
-15.5,7.5,b'',0.0
-15.5,8.5,b'',0.0
-15.5,9.5,b'',0.0
-15.5,10.5,b'',0.0
-15.5,11.5,b'',0.0
-15.5,12.5,b'',0.8291666666666667
-15.5,13.5,b'',0.7666666666666666
-15.5,14.5,b'',10.683333333333335
-15.5,15.5,b'',60.35
-15.5,16.5,b'',67.975
-15.5,17.5,b'',67.90208333333335
-15.5,18.5,b'',72.75625000000001
-15.5,19.5,b'',80.45
-15.5,20.5,b'',85.25
-15.5,21.5,b'',87.24583333333334
-15.5,22.5,b'',87.37499999999999
-15.5,23.5,b'',80.65208333333332
-15.5,24.5,b'',77.39166666666667
-15.5,25.5,b'',68.59791666666668
-15.5,26.5,b'',63.23124999999999
-15.5,27.5,b'',52.32500000000001
-15.5,28.5,b'',45.17291666666667
-15.5,29.5,b'',56.618750000000006
-15.5,30.5,b'',70.78125000000001
-15.5,31.5,b'',69.3625
-15.5,32.5,b'',74.78333333333335
-15.5,33.5,b'',63.46666666666666
-15.5,34.5,b'',41.962500000000006
-15.5,35.5,b'',29.50833333333334
-15.5,36.5,b'',39.83541666666667
-15.5,37.5,b'',40.806250000000006
-15.5,38.5,b'',52.53749999999999
-15.5,39.5,b'',60.48541666666667
-15.5,40.5,b'',22.424999999999997
-15.5,41.5,b'',0.0
-15.5,42.5,b'',0.0020833333333333333
-15.5,43.5,b'',0.004166666666666667
-15.5,44.5,b'',0.0
-15.5,45.5,b'',0.5895833333333333
-15.5,46.5,b'',10.460416666666669
-15.5,47.5,b'',47.24583333333334
-15.5,48.5,b'',1.0583333333333333
-15.5,49.5,b'',1.1895833333333334
-15.5,50.5,b'',0.3
-15.5,51.5,b'',0.0
-15.5,52.5,b'',0.0
-15.5,53.5,b'',0.0
-15.5,54.5,b'',0.0
-15.5,55.5,b'',0.0
-15.5,56.5,b'',0.0
-15.5,57.5,b'',0.0
-15.5,58.5,b'',0.0
-15.5,59.5,b'',0.0
-15.5,60.5,b'',0.0
-15.5,61.5,b'',0.0
-15.5,62.5,b'',0.0
-15.5,63.5,b'',0.0
-15.5,64.5,b'',0.0
-15.5,65.5,b'',0.0
-15.5,66.5,b'',0.0
-15.5,67.5,b'',0.0
-15.5,68.5,b'',0.0
-15.5,69.5,b'',0.0
-15.5,70.5,b'',0.0
-15.5,71.5,b'',0.0
-15.5,72.5,b'',0.0
-15.5,73.5,b'',0.0
-15.5,74.5,b'',0.0
-15.5,75.5,b'',0.0
-15.5,76.5,b'',0.0
-15.5,77.5,b'',0.0
-15.5,78.5,b'',0.0
-15.5,79.5,b'',0.0
-15.5,80.5,b'',0.0
-15.5,81.5,b'',0.0
-15.5,82.5,b'',0.0
-15.5,83.5,b'',0.0
-15.5,84.5,b'',0.0
-15.5,85.5,b'',0.0
-15.5,86.5,b'',0.0
-15.5,87.5,b'',0.0
-15.5,88.5,b'',0.0
-15.5,89.5,b'',0.0
-15.5,90.5,b'',0.0
-15.5,91.5,b'',0.0
-15.5,92.5,b'',0.0
-15.5,93.5,b'',0.0
-15.5,94.5,b'',0.0
-15.5,95.5,b'',0.0
-15.5,96.5,b'',0.0
-15.5,97.5,b'',0.0
-15.5,98.5,b'',0.0
-15.5,99.5,b'',0.0
-15.5,100.5,b'',0.0
-15.5,101.5,b'',0.0
-15.5,102.5,b'',0.0
-15.5,103.5,b'',0.0
-15.5,104.5,b'',0.0
-15.5,105.5,b'',0.0
-15.5,106.5,b'',0.0
-15.5,107.5,b'',0.0
-15.5,108.5,b'',0.0
-15.5,109.5,b'',0.0
-15.5,110.5,b'',0.0
-15.5,111.5,b'',0.0
-15.5,112.5,b'',0.0
-15.5,113.5,b'',0.0
-15.5,114.5,b'',0.0
-15.5,115.5,b'',0.0
-15.5,116.5,b'',0.0
-15.5,117.5,b'',0.0
-15.5,118.5,b'',0.0
-15.5,119.5,b'',0.0
-15.5,120.5,b'',0.0
-15.5,121.5,b'',0.0
-15.5,122.5,b'',0.004166666666666667
-15.5,123.5,b'',0.010416666666666666
-15.5,124.5,b'',51.399999999999984
-15.5,125.5,b'',76.17916666666669
-15.5,126.5,b'',74.38958333333333
-15.5,127.5,b'',69.90624999999999
-15.5,128.5,b'',65.35208333333334
-15.5,129.5,b'',65.33958333333332
-15.5,130.5,b'',65.99166666666665
-15.5,131.5,b'',65.90208333333332
-15.5,132.5,b'',64.75416666666668
-15.5,133.5,b'',66.13333333333331
-15.5,134.5,b'',66.41666666666667
-15.5,135.5,b'',71.11458333333333
-15.5,136.5,b'',83.98333333333333
-15.5,137.5,b'',8.166666666666668
-15.5,138.5,b'',0.26249999999999996
-15.5,139.5,b'',0.07500000000000001
-15.5,140.5,b'',0.027083333333333338
-15.5,141.5,b'',80.5
-15.5,142.5,b'',81.73125
-15.5,143.5,b'',75.48541666666667
-15.5,144.5,b'',56.06458333333333
-15.5,145.5,b'',1.1166666666666665
-15.5,146.5,b'',0.0062499999999999995
-15.5,147.5,b'',0.0
-15.5,148.5,b'',0.0
-15.5,149.5,b'',0.0
-15.5,150.5,b'',0.0
-15.5,151.5,b'',0.0
-15.5,152.5,b'',0.0
-15.5,153.5,b'',0.0
-15.5,154.5,b'',0.0
-15.5,155.5,b'',0.0
-15.5,156.5,b'',0.0
-15.5,157.5,b'',0.0
-15.5,158.5,b'',0.0
-15.5,159.5,b'',0.0
-15.5,160.5,b'',0.0
-15.5,161.5,b'',0.0
-15.5,162.5,b'',0.0
-15.5,163.5,b'',0.0
-15.5,164.5,b'',0.0
-15.5,165.5,b'',0.0
-15.5,166.5,b'',0.0020833333333333333
-15.5,167.5,b'',0.0
-15.5,168.5,b'',0.0
-15.5,169.5,b'',0.0
-15.5,170.5,b'',0.0
-15.5,171.5,b'',0.0
-15.5,172.5,b'',0.0
-15.5,173.5,b'',0.0
-15.5,174.5,b'',0.0
-15.5,175.5,b'',0.0
-15.5,176.5,b'',0.0
-15.5,177.5,b'',0.0
-15.5,178.5,b'',0.0
-15.5,179.5,b'',0.0
-14.5,-179.5,b'',0.0
-14.5,-178.5,b'',0.0
-14.5,-177.5,b'',0.0
-14.5,-176.5,b'',0.0
-14.5,-175.5,b'',0.0
-14.5,-174.5,b'',0.0
-14.5,-173.5,b'',0.0
-14.5,-172.5,b'',0.0
-14.5,-171.5,b'',0.0
-14.5,-170.5,b'',0.0
-14.5,-169.5,b'',0.0
-14.5,-168.5,b'',0.0
-14.5,-167.5,b'',0.0
-14.5,-166.5,b'',0.0
-14.5,-165.5,b'',0.0
-14.5,-164.5,b'',0.0
-14.5,-163.5,b'',0.0
-14.5,-162.5,b'',0.0
-14.5,-161.5,b'',0.0
-14.5,-160.5,b'',0.0
-14.5,-159.5,b'',0.0
-14.5,-158.5,b'',0.0
-14.5,-157.5,b'',0.0
-14.5,-156.5,b'',0.0
-14.5,-155.5,b'',0.0
-14.5,-154.5,b'',0.0
-14.5,-153.5,b'',0.0
-14.5,-152.5,b'',0.0
-14.5,-151.5,b'',0.0
-14.5,-150.5,b'',0.0
-14.5,-149.5,b'',0.0
-14.5,-148.5,b'',0.0
-14.5,-147.5,b'',0.0
-14.5,-146.5,b'',0.0
-14.5,-145.5,b'',0.0
-14.5,-144.5,b'',0.0
-14.5,-143.5,b'',0.0
-14.5,-142.5,b'',0.0
-14.5,-141.5,b'',0.0
-14.5,-140.5,b'',0.0
-14.5,-139.5,b'',0.0
-14.5,-138.5,b'',0.0
-14.5,-137.5,b'',0.0
-14.5,-136.5,b'',0.0
-14.5,-135.5,b'',0.0
-14.5,-134.5,b'',0.0
-14.5,-133.5,b'',0.0
-14.5,-132.5,b'',0.0
-14.5,-131.5,b'',0.0
-14.5,-130.5,b'',0.0
-14.5,-129.5,b'',0.0
-14.5,-128.5,b'',0.0
-14.5,-127.5,b'',0.0
-14.5,-126.5,b'',0.0
-14.5,-125.5,b'',0.0
-14.5,-124.5,b'',0.0
-14.5,-123.5,b'',0.0
-14.5,-122.5,b'',0.0
-14.5,-121.5,b'',0.0
-14.5,-120.5,b'',0.0
-14.5,-119.5,b'',0.0
-14.5,-118.5,b'',0.0
-14.5,-117.5,b'',0.0
-14.5,-116.5,b'',0.0
-14.5,-115.5,b'',0.0
-14.5,-114.5,b'',0.0
-14.5,-113.5,b'',0.0
-14.5,-112.5,b'',0.0
-14.5,-111.5,b'',0.0
-14.5,-110.5,b'',0.0
-14.5,-109.5,b'',0.0
-14.5,-108.5,b'',0.0
-14.5,-107.5,b'',0.0
-14.5,-106.5,b'',0.0
-14.5,-105.5,b'',0.0
-14.5,-104.5,b'',0.0
-14.5,-103.5,b'',0.0
-14.5,-102.5,b'',0.0
-14.5,-101.5,b'',0.0
-14.5,-100.5,b'',0.0
-14.5,-99.5,b'',0.0
-14.5,-98.5,b'',0.0
-14.5,-97.5,b'',0.0
-14.5,-96.5,b'',0.0
-14.5,-95.5,b'',0.0
-14.5,-94.5,b'',0.0
-14.5,-93.5,b'',0.0
-14.5,-92.5,b'',0.0
-14.5,-91.5,b'',0.0
-14.5,-90.5,b'',0.0
-14.5,-89.5,b'',0.0
-14.5,-88.5,b'',0.0
-14.5,-87.5,b'',0.0
-14.5,-86.5,b'',0.0
-14.5,-85.5,b'',0.0
-14.5,-84.5,b'',0.0
-14.5,-83.5,b'',0.0
-14.5,-82.5,b'',0.0
-14.5,-81.5,b'',0.0
-14.5,-80.5,b'',0.0
-14.5,-79.5,b'',0.0
-14.5,-78.5,b'',0.0
-14.5,-77.5,b'',0.0
-14.5,-76.5,b'',0.0
-14.5,-75.5,b'',0.0
-14.5,-74.5,b'',0.0
-14.5,-73.5,b'',0.0
-14.5,-72.5,b'',0.0020833333333333333
-14.5,-71.5,b'',0.0020833333333333333
-14.5,-70.5,b'',0.0
-14.5,-69.5,b'',0.0
-14.5,-68.5,b'',1.5125000000000004
-14.5,-67.5,b'',77.61458333333333
-14.5,-66.5,b'',112.70208333333329
-14.5,-65.5,b'',125.13333333333333
-14.5,-64.5,b'',128.21874999999997
-14.5,-63.5,b'',128.25833333333335
-14.5,-62.5,b'',127.1895833333333
-14.5,-61.5,b'',126.54375
-14.5,-60.5,b'',129.81458333333336
-14.5,-59.5,b'',133.13958333333335
-14.5,-58.5,b'',141.66875000000002
-14.5,-57.5,b'',143.28125000000003
-14.5,-56.5,b'',138.54583333333335
-14.5,-55.5,b'',149.62708333333333
-14.5,-54.5,b'',148.12083333333337
-14.5,-53.5,b'',143.93958333333333
-14.5,-52.5,b'',145.73958333333334
-14.5,-51.5,b'',148.11666666666665
-14.5,-50.5,b'',145.61666666666667
-14.5,-49.5,b'',122.49166666666663
-14.5,-48.5,b'',92.92708333333333
-14.5,-47.5,b'',65.32291666666667
-14.5,-46.5,b'',72.65
-14.5,-45.5,b'',63.570833333333326
-14.5,-44.5,b'',93.075
-14.5,-43.5,b'',98.98749999999997
-14.5,-42.5,b'',51.55625
-14.5,-41.5,b'',36.45833333333333
-14.5,-40.5,b'',12.325000000000001
-14.5,-39.5,b'',15.331249999999999
-14.5,-38.5,b'',0.5208333333333334
-14.5,-37.5,b'',0.0
-14.5,-36.5,b'',0.0
-14.5,-35.5,b'',0.0
-14.5,-34.5,b'',0.0
-14.5,-33.5,b'',0.0
-14.5,-32.5,b'',0.0
-14.5,-31.5,b'',0.0
-14.5,-30.5,b'',0.0
-14.5,-29.5,b'',0.0
-14.5,-28.5,b'',0.0
-14.5,-27.5,b'',0.0
-14.5,-26.5,b'',0.0
-14.5,-25.5,b'',0.0
-14.5,-24.5,b'',0.0
-14.5,-23.5,b'',0.0
-14.5,-22.5,b'',0.0
-14.5,-21.5,b'',0.0
-14.5,-20.5,b'',0.0
-14.5,-19.5,b'',0.0
-14.5,-18.5,b'',0.0
-14.5,-17.5,b'',0.0
-14.5,-16.5,b'',0.0
-14.5,-15.5,b'',0.0
-14.5,-14.5,b'',0.0
-14.5,-13.5,b'',0.0
-14.5,-12.5,b'',0.0
-14.5,-11.5,b'',0.0
-14.5,-10.5,b'',0.0
-14.5,-9.5,b'',0.0
-14.5,-8.5,b'',0.0
-14.5,-7.5,b'',0.0
-14.5,-6.5,b'',0.0
-14.5,-5.5,b'',0.0
-14.5,-4.5,b'',0.0
-14.5,-3.5,b'',0.0
-14.5,-2.5,b'',0.0
-14.5,-1.5,b'',0.0
-14.5,-0.5,b'',0.0
-14.5,0.5,b'',0.0
-14.5,1.5,b'',0.0
-14.5,2.5,b'',0.0
-14.5,3.5,b'',0.0
-14.5,4.5,b'',0.0
-14.5,5.5,b'',0.0
-14.5,6.5,b'',0.0
-14.5,7.5,b'',0.0
-14.5,8.5,b'',0.0
-14.5,9.5,b'',0.0
-14.5,10.5,b'',0.0
-14.5,11.5,b'',0.0
-14.5,12.5,b'',0.6041666666666666
-14.5,13.5,b'',1.3354166666666665
-14.5,14.5,b'',4.260416666666667
-14.5,15.5,b'',23.541666666666668
